360 => 356, x = 0, y = 4, z = 5, xx = 0, yy = 5, zz = 5
361 => 357, x = 0, y = 4, z = 5, xx = 1, yy = 5, zz = 5
362 => 358, x = 0, y = 4, z = 5, xx = 2, yy = 5, zz = 5
363 => 359, x = 0, y = 4, z = 5, xx = 3, yy = 5, zz = 5
368 => 360, x = 0, y = 4, z = 5, xx = 0, yy = 6, zz = 5
369 => 361, x = 0, y = 4, z = 5, xx = 1, yy = 6, zz = 5
370 => 362, x = 0, y = 4, z = 5, xx = 2, yy = 6, zz = 5
371 => 363, x = 0, y = 4, z = 5, xx = 3, yy = 6, zz = 5
376 => 364, x = 0, y = 4, z = 5, xx = 0, yy = 7, zz = 5
377 => 365, x = 0, y = 4, z = 5, xx = 1, yy = 7, zz = 5
378 => 366, x = 0, y = 4, z = 5, xx = 2, yy = 7, zz = 5
379 => 367, x = 0, y = 4, z = 5, xx = 3, yy = 7, zz = 5
356 => 368, x = 4, y = 4, z = 5, xx = 4, yy = 4, zz = 5
357 => 369, x = 4, y = 4, z = 5, xx = 5, yy = 4, zz = 5
358 => 370, x = 4, y = 4, z = 5, xx = 6, yy = 4, zz = 5
359 => 371, x = 4, y = 4, z = 5, xx = 7, yy = 4, zz = 5
364 => 372, x = 4, y = 4, z = 5, xx = 4, yy = 5, zz = 5
365 => 373, x = 4, y = 4, z = 5, xx = 5, yy = 5, zz = 5
366 => 374, x = 4, y = 4, z = 5, xx = 6, yy = 5, zz = 5
367 => 375, x = 4, y = 4, z = 5, xx = 7, yy = 5, zz = 5
372 => 376, x = 4, y = 4, z = 5, xx = 4, yy = 6, zz = 5
373 => 377, x = 4, y = 4, z = 5, xx = 5, yy = 6, zz = 5
374 => 378, x = 4, y = 4, z = 5, xx = 6, yy = 6, zz = 5
375 => 379, x = 4, y = 4, z = 5, xx = 7, yy = 6, zz = 5
380 => 380, x = 4, y = 4, z = 5, xx = 4, yy = 7, zz = 5
381 => 381, x = 4, y = 4, z = 5, xx = 5, yy = 7, zz = 5
382 => 382, x = 4, y = 4, z = 5, xx = 6, yy = 7, zz = 5
383 => 383, x = 4, y = 4, z = 5, xx = 7, yy = 7, zz = 5
384 => 384, x = 0, y = 0, z = 6, xx = 0, yy = 0, zz = 6
385 => 385, x = 0, y = 0, z = 6, xx = 1, yy = 0, zz = 6
386 => 386, x = 0, y = 0, z = 6, xx = 2, yy = 0, zz = 6
387 => 387, x = 0, y = 0, z = 6, xx = 3, yy = 0, zz = 6
392 => 388, x = 0, y = 0, z = 6, xx = 0, yy = 1, zz = 6
393 => 389, x = 0, y = 0, z = 6, xx = 1, yy = 1, zz = 6
394 => 390, x = 0, y = 0, z = 6, xx = 2, yy = 1, zz = 6
395 => 391, x = 0, y = 0, z = 6, xx = 3, yy = 1, zz = 6
400 => 392, x = 0, y = 0, z = 6, xx = 0, yy = 2, zz = 6
401 => 393, x = 0, y = 0, z = 6, xx = 1, yy = 2, zz = 6
402 => 394, x = 0, y = 0, z = 6, xx = 2, yy = 2, zz = 6
403 => 395, x = 0, y = 0, z = 6, xx = 3, yy = 2, zz = 6
408 => 396, x = 0, y = 0, z = 6, xx = 0, yy = 3, zz = 6
409 => 397, x = 0, y = 0, z = 6, xx = 1, yy = 3, zz = 6
410 => 398, x = 0, y = 0, z = 6, xx = 2, yy = 3, zz = 6
411 => 399, x = 0, y = 0, z = 6, xx = 3, yy = 3, zz = 6
388 => 400, x = 4, y = 0, z = 6, xx = 4, yy = 0, zz = 6
389 => 401, x = 4, y = 0, z = 6, xx = 5, yy = 0, zz = 6
390 => 402, x = 4, y = 0, z = 6, xx = 6, yy = 0, zz = 6
391 => 403, x = 4, y = 0, z = 6, xx = 7, yy = 0, zz = 6
396 => 404, x = 4, y = 0, z = 6, xx = 4, yy = 1, zz = 6
397 => 405, x = 4, y = 0, z = 6, xx = 5, yy = 1, zz = 6
398 => 406, x = 4, y = 0, z = 6, xx = 6, yy = 1, zz = 6
399 => 407, x = 4, y = 0, z = 6, xx = 7, yy = 1, zz = 6
404 => 408, x = 4, y = 0, z = 6, xx = 4, yy = 2, zz = 6
405 => 409, x = 4, y = 0, z = 6, xx = 5, yy = 2, zz = 6
406 => 410, x = 4, y = 0, z = 6, xx = 6, yy = 2, zz = 6
407 => 411, x = 4, y = 0, z = 6, xx = 7, yy = 2, zz = 6
412 => 412, x = 4, y = 0, z = 6, xx = 4, yy = 3, zz = 6
413 => 413, x = 4, y = 0, z = 6, xx = 5, yy = 3, zz = 6
414 => 414, x = 4, y = 0, z = 6, xx = 6, yy = 3, zz = 6
415 => 415, x = 4, y = 0, z = 6, xx = 7, yy = 3, zz = 6
416 => 416, x = 0, y = 4, z = 6, xx = 0, yy = 4, zz = 6
417 => 417, x = 0, y = 4, z = 6, xx = 1, yy = 4, zz = 6
418 => 418, x = 0, y = 4, z = 6, xx = 2, yy = 4, zz = 6
419 => 419, x = 0, y = 4, z = 6, xx = 3, yy = 4, zz = 6
424 => 420, x = 0, y = 4, z = 6, xx = 0, yy = 5, zz = 6
425 => 421, x = 0, y = 4, z = 6, xx = 1, yy = 5, zz = 6
426 => 422, x = 0, y = 4, z = 6, xx = 2, yy = 5, zz = 6
427 => 423, x = 0, y = 4, z = 6, xx = 3, yy = 5, zz = 6
432 => 424, x = 0, y = 4, z = 6, xx = 0, yy = 6, zz = 6
433 => 425, x = 0, y = 4, z = 6, xx = 1, yy = 6, zz = 6
434 => 426, x = 0, y = 4, z = 6, xx = 2, yy = 6, zz = 6
435 => 427, x = 0, y = 4, z = 6, xx = 3, yy = 6, zz = 6
440 => 428, x = 0, y = 4, z = 6, xx = 0, yy = 7, zz = 6
441 => 429, x = 0, y = 4, z = 6, xx = 1, yy = 7, zz = 6
442 => 430, x = 0, y = 4, z = 6, xx = 2, yy = 7, zz = 6
443 => 431, x = 0, y = 4, z = 6, xx = 3, yy = 7, zz = 6
420 => 432, x = 4, y = 4, z = 6, xx = 4, yy = 4, zz = 6
421 => 433, x = 4, y = 4, z = 6, xx = 5, yy = 4, zz = 6
422 => 434, x = 4, y = 4, z = 6, xx = 6, yy = 4, zz = 6
423 => 435, x = 4, y = 4, z = 6, xx = 7, yy = 4, zz = 6
428 => 436, x = 4, y = 4, z = 6, xx = 4, yy = 5, zz = 6
429 => 437, x = 4, y = 4, z = 6, xx = 5, yy = 5, zz = 6
430 => 438, x = 4, y = 4, z = 6, xx = 6, yy = 5, zz = 6
431 => 439, x = 4, y = 4, z = 6, xx = 7, yy = 5, zz = 6
436 => 440, x = 4, y = 4, z = 6, xx = 4, yy = 6, zz = 6
437 => 441, x = 4, y = 4, z = 6, xx = 5, yy = 6, zz = 6
438 => 442, x = 4, y = 4, z = 6, xx = 6, yy = 6, zz = 6
439 => 443, x = 4, y = 4, z = 6, xx = 7, yy = 6, zz = 6
444 => 444, x = 4, y = 4, z = 6, xx = 4, yy = 7, zz = 6
445 => 445, x = 4, y = 4, z = 6, xx = 5, yy = 7, zz = 6
446 => 446, x = 4, y = 4, z = 6, xx = 6, yy = 7, zz = 6
447 => 447, x = 4, y = 4, z = 6, xx = 7, yy = 7, zz = 6
448 => 448, x = 0, y = 0, z = 7, xx = 0, yy = 0, zz = 7
449 => 449, x = 0, y = 0, z = 7, xx = 1, yy = 0, zz = 7
450 => 450, x = 0, y = 0, z = 7, xx = 2, yy = 0, zz = 7
451 => 451, x = 0, y = 0, z = 7, xx = 3, yy = 0, zz = 7
456 => 452, x = 0, y = 0, z = 7, xx = 0, yy = 1, zz = 7
457 => 453, x = 0, y = 0, z = 7, xx = 1, yy = 1, zz = 7
458 => 454, x = 0, y = 0, z = 7, xx = 2, yy = 1, zz = 7
459 => 455, x = 0, y = 0, z = 7, xx = 3, yy = 1, zz = 7
464 => 456, x = 0, y = 0, z = 7, xx = 0, yy = 2, zz = 7
465 => 457, x = 0, y = 0, z = 7, xx = 1, yy = 2, zz = 7
466 => 458, x = 0, y = 0, z = 7, xx = 2, yy = 2, zz = 7
467 => 459, x = 0, y = 0, z = 7, xx = 3, yy = 2, zz = 7
472 => 460, x = 0, y = 0, z = 7, xx = 0, yy = 3, zz = 7
473 => 461, x = 0, y = 0, z = 7, xx = 1, yy = 3, zz = 7
474 => 462, x = 0, y = 0, z = 7, xx = 2, yy = 3, zz = 7
475 => 463, x = 0, y = 0, z = 7, xx = 3, yy = 3, zz = 7
452 => 464, x = 4, y = 0, z = 7, xx = 4, yy = 0, zz = 7
453 => 465, x = 4, y = 0, z = 7, xx = 5, yy = 0, zz = 7
454 => 466, x = 4, y = 0, z = 7, xx = 6, yy = 0, zz = 7
455 => 467, x = 4, y = 0, z = 7, xx = 7, yy = 0, zz = 7
460 => 468, x = 4, y = 0, z = 7, xx = 4, yy = 1, zz = 7
461 => 469, x = 4, y = 0, z = 7, xx = 5, yy = 1, zz = 7
462 => 470, x = 4, y = 0, z = 7, xx = 6, yy = 1, zz = 7
463 => 471, x = 4, y = 0, z = 7, xx = 7, yy = 1, zz = 7
468 => 472, x = 4, y = 0, z = 7, xx = 4, yy = 2, zz = 7
469 => 473, x = 4, y = 0, z = 7, xx = 5, yy = 2, zz = 7
470 => 474, x = 4, y = 0, z = 7, xx = 6, yy = 2, zz = 7
471 => 475, x = 4, y = 0, z = 7, xx = 7, yy = 2, zz = 7
476 => 476, x = 4, y = 0, z = 7, xx = 4, yy = 3, zz = 7
477 => 477, x = 4, y = 0, z = 7, xx = 5, yy = 3, zz = 7
478 => 478, x = 4, y = 0, z = 7, xx = 6, yy = 3, zz = 7
479 => 479, x = 4, y = 0, z = 7, xx = 7, yy = 3, zz = 7
480 => 480, x = 0, y = 4, z = 7, xx = 0, yy = 4, zz = 7
481 => 481, x = 0, y = 4, z = 7, xx = 1, yy = 4, zz = 7
482 => 482, x = 0, y = 4, z = 7, xx = 2, yy = 4, zz = 7
483 => 483, x = 0, y = 4, z = 7, xx = 3, yy = 4, zz = 7
488 => 484, x = 0, y = 4, z = 7, xx = 0, yy = 5, zz = 7
489 => 485, x = 0, y = 4, z = 7, xx = 1, yy = 5, zz = 7
490 => 486, x = 0, y = 4, z = 7, xx = 2, yy = 5, zz = 7
491 => 487, x = 0, y = 4, z = 7, xx = 3, yy = 5, zz = 7
496 => 488, x = 0, y = 4, z = 7, xx = 0, yy = 6, zz = 7
497 => 489, x = 0, y = 4, z = 7, xx = 1, yy = 6, zz = 7
498 => 490, x = 0, y = 4, z = 7, xx = 2, yy = 6, zz = 7
499 => 491, x = 0, y = 4, z = 7, xx = 3, yy = 6, zz = 7
504 => 492, x = 0, y = 4, z = 7, xx = 0, yy = 7, zz = 7
505 => 493, x = 0, y = 4, z = 7, xx = 1, yy = 7, zz = 7
506 => 494, x = 0, y = 4, z = 7, xx = 2, yy = 7, zz = 7
507 => 495, x = 0, y = 4, z = 7, xx = 3, yy = 7, zz = 7
484 => 496, x = 4, y = 4, z = 7, xx = 4, yy = 4, zz = 7
485 => 497, x = 4, y = 4, z = 7, xx = 5, yy = 4, zz = 7
486 => 498, x = 4, y = 4, z = 7, xx = 6, yy = 4, zz = 7
487 => 499, x = 4, y = 4, z = 7, xx = 7, yy = 4, zz = 7
492 => 500, x = 4, y = 4, z = 7, xx = 4, yy = 5, zz = 7
493 => 501, x = 4, y = 4, z = 7, xx = 5, yy = 5, zz = 7
494 => 502, x = 4, y = 4, z = 7, xx = 6, yy = 5, zz = 7
495 => 503, x = 4, y = 4, z = 7, xx = 7, yy = 5, zz = 7
500 => 504, x = 4, y = 4, z = 7, xx = 4, yy = 6, zz = 7
501 => 505, x = 4, y = 4, z = 7, xx = 5, yy = 6, zz = 7
502 => 506, x = 4, y = 4, z = 7, xx = 6, yy = 6, zz = 7
503 => 507, x = 4, y = 4, z = 7, xx = 7, yy = 6, zz = 7
508 => 508, x = 4, y = 4, z = 7, xx = 4, yy = 7, zz = 7
509 => 509, x = 4, y = 4, z = 7, xx = 5, yy = 7, zz = 7
510 => 510, x = 4, y = 4, z = 7, xx = 6, yy = 7, zz = 7
511 => 511, x = 4, y = 4, z = 7, xx = 7, yy = 7, zz = 7
