83920 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
83940 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
83960 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
83980 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84000 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84020 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84040 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84060 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84080 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84100 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84120 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84140 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84160 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84180 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84200 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84220 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84240 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84260 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84280 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84300 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84320 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84340 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84360 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84380 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84400 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84420 FLU	0.333 0.056 0.055 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.028 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84440 FLU	0.333 0.056 0.056 0.056 0.056 0.056 0.056 0.056 0.028 0.028 0.028 0.028 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84500 FLU	0.333 0.056 0.056 0.056 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84520 FLU	0.333 0.056 0.055 0.056 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84540 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84560 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84580 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84600 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84620 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84640 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84660 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84680 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84700 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84720 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84740 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84760 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84780 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84800 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84820 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84840 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84860 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84880 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84900 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84920 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84940 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84960 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
84980 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
85000 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
85020 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
85040 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
85060 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
85080 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
85100 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
85120 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
85140 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
85160 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
85180 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
85200 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
85220 FLU	0.333 0.056 0.055 0.057 0.054 0.054 0.056 0.056 0.028 0.028 0.028 0.027 0.028 0.028 0.028 0.028 0.028 0.028 0.028
